musee,idMuseofile,museeLabel,villeLabel,description,labelTourismeHandicap,accessibilitePMRLabel
http://www.wikidata.org/entity/Q23821611,M0561,Le Musée - Arts & Figures des Pyrénées Centrales,Saint-Gaudens,musée français,,
http://www.wikidata.org/entity/Q23821617,M0568,musée des transports et des communications de Toulouse,Toulouse,musée français,,
http://www.wikidata.org/entity/Q23823749,M7043,musée d'histoire naturelle Joseph-Abeilhe,Marciac,musée français,,
http://www.wikidata.org/entity/Q23826238,M0959,musée d'art et d'histoire d'Orange,Orange,musée municipal d'Orange situé face au théâtre antique,,
http://www.wikidata.org/entity/Q23831195,M0930,musée des tourneurs,Aiguines,musée français,,
http://www.wikidata.org/entity/Q23831203,M0933,musée d'art et d'histoire de Draguignan,Draguignan,musée français,,
http://www.wikidata.org/entity/Q23831209,M0910,musée d'histoire et d'archéologie des Baux-de-Provence,Les Baux-de-Provence,musée français,,
http://www.wikidata.org/entity/Q23831215,M0922,musée de la mode,Marseille,musée français,,
http://www.wikidata.org/entity/Q23831212,M0850,musée Charbonneau-Lassay,Loudun,musée français,,
http://www.wikidata.org/entity/Q23831235,M0583,écomusée de Cuzals,Sauliac-sur-Célé,musée français,,
http://www.wikidata.org/entity/Q23831254,M0585,musée d'Uxellodunum,Vayrac,musée français,,
http://www.wikidata.org/entity/Q23906087,M0584,musée de l'Automate,Souillac,musée à Souillac,,
http://www.wikidata.org/entity/Q23906179,M7022,musée du Marbre et muséum d'histoire naturelle de Salut,Bagnères-de-Bigorre,musée français,,
http://www.wikidata.org/entity/Q23908704,M7037,muséum d'histoire naturelle de Gaillac,Gaillac,musée français,,
http://www.wikidata.org/entity/Q23926676,M0608,musée municipal de Saint-Antonin-Noble-Val,Saint-Antonin-Noble-Val,musée français,,
http://www.wikidata.org/entity/Q23926744,M7046,musée d'histoire naturelle Victor-Brun,Montauban,musée de sciences naturelles de Montauban,,
http://www.wikidata.org/entity/Q23936689,M0952,musée de l'hôtel-Dieu,Cavaillon,"musée situé à Cavaillon, en France",,
http://www.wikidata.org/entity/Q23936708,M0954,musée Juif Comtadin,Cavaillon,musée français,,
http://www.wikidata.org/entity/Q23936743,M0955,musée Marc Deydier,Cucuron,musée français,,
http://www.wikidata.org/entity/Q23936765,M0934,musée de la société d’études scientifiques et archéologiques,Draguignan,musée français,,
http://www.wikidata.org/entity/Q23936770,M0956,musée-bibliothèque François Pétrarque,Fontaine-de-Vaucluse,musée français,,inaccessible aux personnes à mobilité réduite
http://www.wikidata.org/entity/Q23936788,M0936,musée archéologique de Fréjus,Fréjus,musée français,,
http://www.wikidata.org/entity/Q23936797,M0937,"La Banque, Musée des Cultures et du Paysage",Hyères,musée français,,
http://www.wikidata.org/entity/Q23936803,M0957,musée Philippe de Girard,Lourmarin,musée français,,
http://www.wikidata.org/entity/Q23936816,M0958,musée municipal de Mazan,Mazan,musée français,,
http://www.wikidata.org/entity/Q23936829,M0874,musée de préhistoire Stanislas Bonfils,Menton,musée français,,
http://www.wikidata.org/entity/Q24006488,M0882,Musée Prieuré du Vieux-Logis,Nice,"musée à Nice, France",,
http://www.wikidata.org/entity/Q24649468,M5008,musée franco-américain du château de Blérancourt,Blérancourt,musée français,,
http://www.wikidata.org/entity/Q25340705,M0990,musée gallo-romain d'Aoste,Aoste,musée français,,
http://www.wikidata.org/entity/Q25340718,M0950,musée lapidaire et archéologique de Carpentras,Carpentras,musée français,,
http://www.wikidata.org/entity/Q25340730,M0851,musée d'Art et d'Histoire de Montmorillon,Montmorillon,musée français,,
http://www.wikidata.org/entity/Q25340728,M0977,musée des Vans,Les Vans,musée français,,
http://www.wikidata.org/entity/Q25340737,M0985,musée diocésain d'art sacré de Mours-Saint-Eusèbe,Mours-Saint-Eusèbe,musée français,,
http://www.wikidata.org/entity/Q25391565,M0663,musée de la mine du Molay-Littry,Le Molay-Littry,musée français,,
http://www.wikidata.org/entity/Q26244752,M0651,Musée Henri Dupuis,Saint-Omer,musée d'histoire naturelle de Saint-Omer,,
http://www.wikidata.org/entity/Q26244905,M0652,musée d'art et d'histoire Bruno-Danvin,Saint-Pol-sur-Ternoise,musée d'art et d'histoire,,
http://www.wikidata.org/entity/Q26245047,M0669,Musée des techniques fromagères,Saint-Pierre-sur-Dives,musée de France,,
http://www.wikidata.org/entity/Q26245047,M0669,Musée des techniques fromagères,Saint-Pierre-en-Auge,musée de France,,
http://www.wikidata.org/entity/Q26252311,M0670,musée de la Bataille de Tilly-sur-Seulles 1944,Tilly-sur-Seulles,musée d'histoire,,
http://www.wikidata.org/entity/Q26252323,M0690,Musée Arthur-Le-Duc,Torigni-sur-Vire,musée d'art,,
http://www.wikidata.org/entity/Q26252323,M0690,Musée Arthur-Le-Duc,Torigny-les-Villes,musée d'art,,
http://www.wikidata.org/entity/Q26252333,M0693,Musée de La Poëslerie,Villedieu-les-Poêles,musée d'artisanat normand,,
http://www.wikidata.org/entity/Q26252333,M0693,Musée de La Poëslerie,Villedieu-les-Poêles-Rouffigny,musée d'artisanat normand,,
http://www.wikidata.org/entity/Q26257819,M0786,musée de la résistance et de la déportation de Picardie,Tergnier,musée français,,
http://www.wikidata.org/entity/Q26257881,M0989,musée de la Préhistoire du Vercors,Vassieux-en-Vercors,musée à Vassieux-en-Vercors,,
http://www.wikidata.org/entity/Q26334349,M0758,Musée de la Vigne et du Vin d'Anjou,Saint-Lambert-du-Lattay,musée français,,
http://www.wikidata.org/entity/Q26334349,M0758,Musée de la Vigne et du Vin d'Anjou,Val-du-Layon,musée français,,
http://www.wikidata.org/entity/Q26334402,M0746,Musées du parc naturel régional de Brière,Saint-Joachim,musée français,,
http://www.wikidata.org/entity/Q26677123,M1030,musée des arts et traditions populaires Marius Audin,Beaujeu,musée français,,
http://www.wikidata.org/entity/Q26678177,M0991,musée de Bourgoin-Jallieu,Bourgoin-Jallieu,musée français,,
http://www.wikidata.org/entity/Q26678195,M1047,musée du costume,Bourg-Saint-Maurice,musée français,,
http://www.wikidata.org/entity/Q26678199,M1010,musée de la soierie,Charlieu,musée français,,
http://www.wikidata.org/entity/Q26678211,M1011,musée hospitalier,Charlieu,musée français,,
http://www.wikidata.org/entity/Q26678218,M1012,musée du chapeau,Chazelles-sur-Lyon,musée français,,
http://www.wikidata.org/entity/Q26678222,M1013,"musée d'histoire du XXe siècle, résistance et déportation",Estivareilles,musée français,,
http://www.wikidata.org/entity/Q26678231,M0999,maison du patrimoine de Hières-sur-Amby,Hières-sur-Amby,musée français,,"accessible, sans aide, aux personnes à mobilité réduite"
http://www.wikidata.org/entity/Q26678232,M1014,musée d'archéologie de Feurs,Feurs,musée français,,
http://www.wikidata.org/entity/Q26678251,M1000,musée d'Huez et de l'Oisans,Alpe d'Huez,musée français,,
http://www.wikidata.org/entity/Q26678276,M1002,musée matheysin,La Mure,musée français,,
http://www.wikidata.org/entity/Q26678297,M1016,musée d'Allard,Montbrison,musée français situé à Montbrison,,
http://www.wikidata.org/entity/Q26678312,M1017,musée de la Diana,Montbrison,musée français,,
http://www.wikidata.org/entity/Q26828603,M1060,musée Edgar Clerc,Le Moule,musée départemental d'archéologie amérindienne de Guadeloupe,,
http://www.wikidata.org/entity/Q26832889,M0095,musée Edmond Rostand,Cambo-les-Bains,musée à Cambo-les-Bains,,
http://www.wikidata.org/entity/Q27652836,M0089,château-musée Henri-IV,Nérac,musée à Nérac,,
http://www.wikidata.org/entity/Q28033642,M0418,musée d'histoire urbaine et sociale de Suresnes,Suresnes,"musée de France, axé sur l'urbanisme social des années 1920 et 1930",,
http://www.wikidata.org/entity/Q28033659,M0804,musée de la Figurine Historique,Compiègne,musée de France à Compiègne,,
http://www.wikidata.org/entity/Q28034254,M1018,musée du vieux Pommiers,Pommiers-en-Forez,musée à Pommiers-en-Forez,,
http://www.wikidata.org/entity/Q28036418,M0792,musée de la vie rurale et forestière,Saint-Michel,musée à Saint-Michel (Aisne),,
http://www.wikidata.org/entity/Q28036467,M0986,musée International de la Chaussure,Romans-sur-Isère,musée à Romans-sur-Isère,,
http://www.wikidata.org/entity/Q28036484,M1095,écomusée de l'approuague,Régina,écomusée à Régina,,
http://www.wikidata.org/entity/Q28052646,M1123,musée Jadis d'Allevard,Allevard,musée en France,,
http://www.wikidata.org/entity/Q28216387,M1124,musée des Marais Salants,Batz-sur-Mer,musée situé à Batz-sur-Mer,,
http://www.wikidata.org/entity/Q28216438,M0795,Musée de La Thiérache,Vervins,musée situé à Vervins,,
http://www.wikidata.org/entity/Q28216487,M1057,musée du Chablais,Haute-Savoie,musée situé à Thonon-les-Bains (France),,
http://www.wikidata.org/entity/Q28216487,M1057,musée du Chablais,Thonon-les-Bains,musée situé à Thonon-les-Bains (France),,
http://www.wikidata.org/entity/Q28711374,M0494,Musée catalan des arts et traditions populaires,Perpignan,musée français à Perpignan,,
http://www.wikidata.org/entity/Q28810701,M7039,Musée ornithologique Charles-Payraudeau,La Chaize-le-Vicomte,musée situé à La Chaize-le-Vicomte,,
http://www.wikidata.org/entity/Q30105607,M0925,Musée de Saint-Chamas,Saint-Chamas,musée municipal situé à Saint-Chamas,,
http://www.wikidata.org/entity/Q30218775,M0841,musée Bernard-d'Agesci,Niort,"musée à Niort, France",,
http://www.wikidata.org/entity/Q30218775,M7052,musée Bernard-d'Agesci,Niort,"musée à Niort, France",,
http://www.wikidata.org/entity/Q30250588,M0358,Musée de la Tour des Echevins,Luxeuil-les-Bains,musée français à Luxeuil-les-Bains (70),,
http://www.wikidata.org/entity/Q30250714,M0517,musée Barrois,Bar-le-Duc,musée français à Bar-le-Duc,,
http://www.wikidata.org/entity/Q30252546,M0231,Musée Estève,Bourges,musée français situé à Bourges,,
http://www.wikidata.org/entity/Q30252555,M0353,musée des Salines,Salins-les-Bains,musée français à Salins-les-Bains,,
http://www.wikidata.org/entity/Q30263336,M0183,Maison du blé et du pain,Verdun-sur-le-Doubs,musée français,,
http://www.wikidata.org/entity/Q30263336,M0183,Maison du blé et du pain,Verdun-Ciel,musée français,,
http://www.wikidata.org/entity/Q30264109,M0179,musée du terroir et de la volaille,Romenay,musée français à Romenay,,
http://www.wikidata.org/entity/Q30274030,M0133,musée du vin de Bourgogne,Beaune,musée français à Beaune,,
http://www.wikidata.org/entity/Q30290522,M7056,musée L'Herminier,Pointe-à-Pitre,musée français,,
http://www.wikidata.org/entity/Q30291128,M0676,musée de l'abbaye de Cerisy-la-Forêt,Cerisy-la-Forêt,musée français,,
http://www.wikidata.org/entity/Q30293038,M0782,musée du château de Noirmoutier,Noirmoutier-en-l'Île,musée français,,
http://www.wikidata.org/entity/Q30302827,M0336,musée Beurnier-Rossel,Montbéliard,musée français,,
http://www.wikidata.org/entity/Q30302854,M1049,musée des Charmettes,Chambéry,musée français,,
http://www.wikidata.org/entity/Q30302986,M0820,musée de la bande dessinée,Angoulême,musée à Angoulême,,
http://www.wikidata.org/entity/Q30303354,M0823,musée de la Mytiliculture,Esnandes,musée à Esnandes,,
http://www.wikidata.org/entity/Q30303371,M0174,musée de la Tour du Moulin,Marcigny,musée français à Marcigny,,
http://www.wikidata.org/entity/Q30303384,M0855,musée du baptistère Saint-Jean,Poitiers,musée à Poitiers (Vienne),,
http://www.wikidata.org/entity/Q30524595,M0006,musée d'Histoire et d'archéologie de la Chartreuse,Molsheim,musée à Molsheim,,
http://www.wikidata.org/entity/Q30539247,M0227,musée d'histoire et d'archéologie de Vannes,Vannes,musée à Vannes,,
http://www.wikidata.org/entity/Q30539270,M0767,Musée du château de Mayenne,Mayenne,musée à Mayenne,Tourisme et Handicap,
http://www.wikidata.org/entity/Q30539348,M0981,Musée du Rhône,Tournon-sur-Rhône,musée à Tournon-sur-Rhône,,inaccessible aux personnes à mobilité réduite
http://www.wikidata.org/entity/Q30628405,M0229,Musée des arts décoratifs,Bourges,musée à Bourges,,
http://www.wikidata.org/entity/Q30670718,M1160,Musée du château,Villevêque,musée à Villevêque (Maine-et-Loire),,
http://www.wikidata.org/entity/Q30670718,M1160,Musée du château,Rives-du-Loir-en-Anjou,musée à Villevêque (Maine-et-Loire),,
http://www.wikidata.org/entity/Q31150773,M7016,muséum d'histoire naturelle d'Amiens,Amiens,musée fermé à Amiens,,
http://www.wikidata.org/entity/Q31150996,M1140,musée Barthélemy-Thimonnier,Amplepuis,musée en France,,
http://www.wikidata.org/entity/Q31151106,M9002,musée du Félicien,Argentine,musée en France,,
http://www.wikidata.org/entity/Q31151240,M9004,musée des enfants de troupe,Autun,musée en France,,
http://www.wikidata.org/entity/Q31151518,M7020,muséum d'Histoire naturelle d'Auxerre,Auxerre,"musée à Auxerre, France",,
http://www.wikidata.org/entity/Q31151738,M7065,muséum d'histoire naturelle de Bayonne,Bayonne,musée en France,,
http://www.wikidata.org/entity/Q8323,M1127,musée de l'Imprimerie et de la Communication graphique,2e arrondissement de Lyon,musée des techniques de l'imprimerie et du design graphique,,
http://www.wikidata.org/entity/Q8397,M1032,Gadagne,5e arrondissement de Lyon,musée d'histoire de Lyon et Musée des arts de la marionnette,,
http://www.wikidata.org/entity/Q31152063,M7023,muséum d'histoire naturelle de Béziers,Béziers,musée en France,,
http://www.wikidata.org/entity/Q31154617,M7027,muséum d'histoire naturelle de Boulogne-sur-Mer,Boulogne-sur-Mer,ancien musée,,
http://www.wikidata.org/entity/Q31155599,M1143,musée de l'école de Bourges,Bourges,musée en France,,
http://www.wikidata.org/entity/Q31156063,M1064,musée des cultures guyanaises,Cayenne,musée en France,,
http://www.wikidata.org/entity/Q31157401,M1053,Musée alpin de Chamonix,Chamonix-Mont-Blanc,musée en France,,
http://www.wikidata.org/entity/Q31157651,M1086,musée archéologique du lac de Paladru,Charavines,musée en France,,
http://www.wikidata.org/entity/Q31157899,M7030,muséum des sciences naturelles et de préhistoire de Chartres,Chartres,musée en France,,
http://www.wikidata.org/entity/Q31203264,M7031,musée de paléontologie de Chilhac,Chilhac,musée en France,,
http://www.wikidata.org/entity/Q31203332,M1149,musée des travaux publics de Courbevoie,Courbevoie,musée en France,,
http://www.wikidata.org/entity/Q31203401,M7034,musée aquarium de Creysse,Creysse,musée en France,,
http://www.wikidata.org/entity/Q31204065,M1065,musée d'archéologie précolombienne et de préhistoire de la Martinique,Fort-de-France,musée en France,,
http://www.wikidata.org/entity/Q31204226,M7036,muséum de Fort-de-France,Fort-de-France,musée en France,,
http://www.wikidata.org/entity/Q31204494,M1059,écomusée de Marie-Galante,Grand-Bourg,musée en France,,
http://www.wikidata.org/entity/Q31386048,M0787,musée du Familistère de Guise,Guise,musée français à Guise,,
http://www.wikidata.org/entity/Q31386819,M0216,musée du château de Vitré,Vitré,musée français à Vitré,,
http://www.wikidata.org/entity/Q31387528,M0194,musée du château de Dinan,Dinan,musée français à Dinan,,
http://www.wikidata.org/entity/Q31389699,M0725,musée des Traditions et Arts Normands,Martainville-Épreville,musée français au Château de Martainville,,
http://www.wikidata.org/entity/Q31693352,M7069,musée de géologie et paléontologique de Langé,Langé,musée en France,,
http://www.wikidata.org/entity/Q31695062,M1054,musée Léon Marès,Lovagny,musée en France,,
http://www.wikidata.org/entity/Q31696300,M1097,musée de préhistoire de Lussac-les-châteaux,Lussac-les-Châteaux,musée en France,,
http://www.wikidata.org/entity/Q31827815,M0262,musée Balzac,Saché,musée à Saché (37),,
http://www.wikidata.org/entity/Q33734542,M0217,Musée Saint-Nicolas,Vitré,musée français à Vitré,,
http://www.wikidata.org/entity/Q34630897,M9016,Musée de l'administration militaire et du commissariat de l'armée de Terre,Montpellier,musée,,
http://www.wikidata.org/entity/Q34634954,M9014,Musée municipal de la Faïence,Montereau-Fault-Yonne,musée municipal de la ville de Monterau,,
http://www.wikidata.org/entity/Q34635660,M9048,Museobar le musée de la frontière,Modane,musée rassemblant quatre reconstitutions de cafés d’époques allant de 1880 à 1935,,
http://www.wikidata.org/entity/Q34636508,M1163,Musée du liège et du bouchon,Mézin,musée de la ville de Mézin,,
http://www.wikidata.org/entity/Q34642199,M9017,Musée du Bourbonnais,Moulins,musée situé à Moulins,,
http://www.wikidata.org/entity/Q34645170,M0860,Musée de La Faïence,Moustiers-Sainte-Marie,musée situé à Moustiers-Sainte-Marie,,
http://www.wikidata.org/entity/Q34646110,M1051,Musée d'histoire et d'archéologie de Moutiers,Moûtiers,musée situé à Moûtiers,,
http://www.wikidata.org/entity/Q34646692,M7047,Musée minéralogique de la société industrielle,Mulhouse,musée situé à Mulhouse,,
http://www.wikidata.org/entity/Q34653010,M0887,Palais Lascaris,Nice,musée situé à Nice,,
http://www.wikidata.org/entity/Q35255772,M0842,musée du Donjon,Niort,musée en France,,
http://www.wikidata.org/entity/Q35258378,M0791,musée Monseigneur Pigneau de Behaine,Origny-en-Thiérache,musée en France,,
http://www.wikidata.org/entity/Q35260515,M0843,musée Georges Turpin,Parthenay,"musée à Parthenay (Deux-Sèvres, France)",,
http://www.wikidata.org/entity/Q35300557,M0844,musée des Ruralies,Prahecq,musée situé à Prahecq,,
http://www.wikidata.org/entity/Q35302338,M7058,musée de la terre ardéchoise,Privas,musée situé à Privas,,
http://www.wikidata.org/entity/Q35303495,M0862,musée archéologique,Riez,musée situé à Riez-la-Romaine,,
http://www.wikidata.org/entity/Q35304529,M1019,Musée de la Maille,Riorges,musée situé à Riorges,,
http://www.wikidata.org/entity/Q35311247,M1131,Bibliothèque-Musée de Saint-Calais,Saint-Calais,"musée et bibliothèque situé à Saint-Calais, France",,
http://www.wikidata.org/entity/Q35445288,M0924,musée Suffren,Saint-Cannat,musée en France,,
http://www.wikidata.org/entity/Q35626382,M0927,Musée Baroncelli,Les Saintes-Maries-de-la-Mer,musée consacré à la tradition taurine camarguaise aux Saintes-Maries-de-la-Mer,,
http://www.wikidata.org/entity/Q35658267,M1168,musée Estrine,Saint-Rémy-de-Provence,musée situé à Saint-Rémy-de-Provence,,
http://www.wikidata.org/entity/Q35734257,M0322,musée de la Coutellerie de Nogent,Nogent,musée Place Charles de Gaulle à Nogent (Haute-Marne),Tourisme et Handicap,
http://www.wikidata.org/entity/Q35738283,M1205,musée Médard,Lunel,musée à Lunel (Hérault),Tourisme et Handicap,
http://www.wikidata.org/entity/Q35912495,M0268,musée de la Société archéologique de Touraine,Tours,musée à Tours,,
http://www.wikidata.org/entity/Q36130048,M1027,musée municipal de Saint-Germain-Laval,Saint-Germain-Laval,musée en France,,
http://www.wikidata.org/entity/Q36132323,M1071,musée de l'Arche,Saint-Pierre-et-Miquelon,musée en France,,
http://www.wikidata.org/entity/Q36159274,M0817,musée départemental de l'abbaye de Saint-Riquier,Saint-Riquier,musée en France,,
http://www.wikidata.org/entity/Q36362855,M0404,musée du château de Dourdan,Dourdan,musée à Dourdan,,
http://www.wikidata.org/entity/Q36367387,M0928,Musée de Salon et de la Crau,Salon-de-Provence,musée situé à Salon-de-Provence,,
http://www.wikidata.org/entity/Q36474992,M0960,musée municipal de Sault,Sault,musée en France,,
http://www.wikidata.org/entity/Q36479282,M1133,musée du savignéen,Savigné-sur-Lathan,musée en France,,
http://www.wikidata.org/entity/Q36481347,M0863,musée du vieux Sisteron,Sisteron,musée en France,,
http://www.wikidata.org/entity/Q36482305,M0783,musée Charles Milcendeau,Soullans,musée en France,,
http://www.wikidata.org/entity/Q36483083,M0980,musée archéologique de Soyons,Soyons,musée en France,,
http://www.wikidata.org/entity/Q36483307,M1185,écomusée du Haut-Beaujolais,Thizy-les-Bourgs,musée en France,,
http://www.wikidata.org/entity/Q36483696,M1056,espace muséal de Thônes,Thônes,musée en France,,
http://www.wikidata.org/entity/Q36484761,M1029,écomusée des monts du Forez,Usson-en-Forez,musée en France,,
http://www.wikidata.org/entity/Q36485241,M0864,musée archéologique de Vachères,Vachères,musée en France,,
http://www.wikidata.org/entity/Q36485775,M0892,"musée Magnelli, musée de la céramique",Vallauris,musée en France,,
http://www.wikidata.org/entity/Q36487916,M0893,musées de la Citadelle,Villefranche-sur-Mer,musée en France,,
http://www.wikidata.org/entity/Q36488627,M0987,musée d'archéologie tricastine,Saint-Paul-Trois-Châteaux,musée en France,,
http://www.wikidata.org/entity/Q41911697,M1191,musée de la mémoire et des industries tullistes,Tulle,musée français à Tulle,,
http://www.wikidata.org/entity/Q43294824,M1058,musée de l'histoire de la Guadeloupe,Basse-Terre,musée à Basse-Terre (Guadeloupe),,
http://www.wikidata.org/entity/Q43296078,M1181,musée du Père Pinchon,Fort-de-France,musée à Fort-de-France (Martinique),,
http://www.wikidata.org/entity/Q49115047,M0983,musée du château de Grignan,Grignan,musée en France,,
http://www.wikidata.org/entity/Q58791621,M0041,Musée paysan,Oltingue,musée à Oltingue,,
http://www.wikidata.org/entity/Q63112728,M0794,musée de Soissons,Soissons,musée situé à Soissons,,
http://www.wikidata.org/entity/Q64549730,M1219,musée du Grand Siècle,Saint-Cloud,musée à Saint-Cloud en France,,
http://www.wikidata.org/entity/Q87262691,M1210,Archéosite de Montans,Montans,musée situé à Montans dans le Tarn,,
http://www.wikidata.org/entity/Q88640485,M5051,musée de l'Ecole nationale supérieure des beaux-arts,Paris,musée en France,,
http://www.wikidata.org/entity/Q88645574,M1180,musée Jean Garcin 39-45 : l'appel de la liberté,Fontaine-de-Vaucluse,musée en France,,
http://www.wikidata.org/entity/Q88645580,M1182,musée d'archéologie gallo-romaine du Var,Fréjus,musée en France,,
http://www.wikidata.org/entity/Q123987865,M1218,Atelier-musée de l'imprimerie,Loiret,"musée consacré à l'histoire de l'imprimerie, situé au Malesherbois et ouvert en 2018",,
http://www.wikidata.org/entity/Q123987865,M1218,Atelier-musée de l'imprimerie,Centre-Val de Loire,"musée consacré à l'histoire de l'imprimerie, situé au Malesherbois et ouvert en 2018",,
http://www.wikidata.org/entity/Q125844960,M0399,Musée de la Fondation de Coubertin,Saint-Rémy-lès-Chevreuse,musée français,,
http://www.wikidata.org/entity/Q134309680,M1217,Musée d’histoire et de société de Gonesse,Gonesse,musée de l'éducation et de la santé à Gonesse,,
http://www.wikidata.org/entity/Q88645654,M1202,musée d'art et d'histoire de l'hôpital Sainte-Anne,14e arrondissement de Paris,musée en France,,
http://www.wikidata.org/entity/Q88645767,M1206,musée Marey,Beaune,musée en France,,
http://www.wikidata.org/entity/Q88646020,M1209,musée de Mayotte,Dzaoudzi,musée en France,,
http://www.wikidata.org/entity/Q88801981,M0049,Musée d'anthropologie du Tabac,Bergerac,musée à Bergerac,,
http://www.wikidata.org/entity/Q93263519,M0451,musée Auguste-Jacquet,Beaucaire,musée français,,
http://www.wikidata.org/entity/Q105988788,M1213,Musée Daubigny,Auvers-sur-Oise,musée situé à Auvers-sur-Oise,,
http://www.wikidata.org/entity/Q106674047,M0447,musée des Corbières,Sigean,musée à Sigean dans l'Aude (France),,
http://www.wikidata.org/entity/Q107269421,M0393,Musée d'Art et d'Histoire de Poissy,Poissy,musée fermé à Poissy,,
http://www.wikidata.org/entity/Q116458450,M1221,musée et jardins Cécile-Sabourdy,Vicq-sur-Breuilh,musée en Haute-Vienne,,
http://www.wikidata.org/entity/Q117409141,M0953,Musée Jouve,Cavaillon,musée situé à Cavaillon,,
http://www.wikidata.org/entity/Q123216622,M0330,Musée de la Corse,Corte,musée situé à Corte (Haute-Corse),,
http://www.wikidata.org/entity/Q1011471,M0712,Musée de Dieppe,Dieppe,,,
http://www.wikidata.org/entity/Q3006098,M1222,musée de la Création Franche,Bègles,,,
http://www.wikidata.org/entity/Q29890694,M0511,Musée du château de Lunéville,Lunéville,,,
